Unnamed: 0,Text,Place Name,Country name EN,Wiki Title,id,gemini-flash,gemini-flash_loc,gemini-flash_faiss,gemini-pro,train
424,Kgosi Mosadi Seboko of Ramotswa is the first woman to serve as a paramount chief in Botswana.,Ramotswa,botswana,Ramotswa,424,botswana,botswana,['botswana'],botswana,2
553,"Much of Dushanbe's education system dates from Soviet times and has a legacy of state control; today the largest university in Dushanbe, the Tajik National University, is funded by the government.",Dushanbe,tajikistan,Dushanbe,553,tajikistan,dushanbe,['tajikistan'],tajikistan,2
594,"There are five (5) primary schools in Letlhakane, namely, Mokane Primary School, Letlhakane Primary School, Retlhatloleng Primary School, Seaseole Primary School and Supang Memorial Primary School.",Letlhakane,botswana,Letlhakane,594,botswana,letlhakane,['botswana'],botswana,2
886,"Kaïs is a district (daira) in Khenchela Province, Algeria.",KaÃ¯s,algeria,KaÃ¯s District,1631,algeria,algeria,['algeria'],algeria,2
368,"In 2011, Sarandi Grande had a population of 6,130.",SarandÃ­ Grande,uruguay,SarandÃ­ Grande,368,brazil,sarandi grande,['uruguay'],uruguay,2
761,On 18 December 2019 it became a provincial capital of the new In Guezzam Province.,In Guezzam,algeria,In Guezzam,1506,algeria,in guezzam province,['solomon islands'],algeria,2
203,"On 11 February 2014, a C-130 Hercules transport aircraft of the Algerian Air Force crashed near Aïn Kercha, killing 77 of the 78 people on board.",AÃ¯n Kercha,algeria,AÃ¯n Kercha,948,algeria,aÃ£Â¯n kercha,['ethiopia'],algeria,2
600,"Al-Rahabah (Arabic: الرحبة) is a sub-district located in Na'man District, Al Bayda Governorate, Yemen.",Raá¸©abah,yemen,Al-Rahabah,1345,yemen,"al bayda governorate, yemen",['yemen'],yemen,2
20,"El Achir is a town and commune in Bordj Bou Arréridj Province, Algeria.",El Achir,algeria,El Achir,765,algeria,el achir,['algeria'],algeria,2
227,"Tutume village is the administration centre for all the villages and settlements in the District area.The village has a police station, a primary hospital,a District hospital currently  being constructed,immigration department, a District Council,Botswana Agricultural Marketing Board, Water Utilities Corporation, Botswana Power Corporation, civil registration department, rural administration centre (local council), post office etc.",Tutume,botswana,Tutume,227,botswana,tutume village,['botswana'],botswana,2
128,"Localities in Ain Delfa include Aïn Defla, Miliana, El Attaf, Djelida and Djendel.",AÃ¯n Defla,algeria,AÃ¯n Defla Province,873,algeria,ain delfa,['indonesia'],algeria,2
254,"Ouled Moussa is a town and commune in Boumerdès Province, Algeria.",Ouled Moussa,algeria,Ouled Moussa,999,algeria,ouled moussa,['algeria'],algeria,2
703,"Bordj Zemoura is a town and commune in Bordj Bou Arréridj Province, Algeria.",Zemoura,algeria,Bordj Zemoura,1448,algeria,bordj zemoura,['algeria'],algeria,2
97,Souk Ahras (Arabic: سوق أهراس) is a municipality in Algeria.,Souk Ahras,algeria,Souk Ahras,842,algeria,algeria,['algeria'],algeria,2
66,Young is a city in the centre of the  Río Negro Department of Uruguay.,Young,uruguay,"Young, Uruguay",66,uruguay,young,"['australia', 'uruguay']",uruguay,2
393,"Charles Hill is the second-largest village in Ghanzi District, with a population of 3,591 in 2011 census.",Charles Hill,botswana,"Charles_Hill,_Botswana",393,botswana,ghanzi district,['botswana'],botswana,2
579,"On December 26, 1927, after the renaming of the department, it became the capital of the ""Department of Lavalleja"" by decree Ley Nº 8.187.",Minas,uruguay,"Minas, Uruguay",579,uruguay,department of lavalleja,['uruguay'],uruguay,2
24,"Other spellings of Ghanzi include ""Gantsi"" - which is more consistent with Setswana, the national language of Botswana - ""Ghansi""; and ""Ghantsi"".",Ghanzi,botswana,Ghanzi,24,botswana,ghanzi,['botswana'],botswana,2
211,"In 2000, the Tajik government changed the name of the city from Uroteppa (Tajik: Ӯротеппа; Ura-Tyube, Russian: Ура-Тюбе).",Istaravshan,tajikistan,Istaravshan,211,tajikistan,uroteppa,['brazil'],tajikistan,2
535,Bayhan District covers 616 square kilometres (238 sq mi).The district is just east of Harib and north of al-Baydha.,Bayá¸©Än,yemen,Bayhan District,1280,yemen,no,['myanmar'],yemen,2
218,"Rouissat is a town and commune in Ouargla District, Ouargla Province, Algeria.",Rouissat,algeria,Rouissat,963,algeria,algeria,['algeria'],algeria,2
536,Khorog is known for its poplar trees that dominate the flora of the city.,Khorugh,tajikistan,Khorog,536,tajikistan,khorog,['russian federation'],tajikistan,2
586,"Aïn Oussera or Aïn Oussara (Arabic: عين وسارة) is a city in Djelfa Province, Algeria, with an estimated (2005) population of 134,174.",AÃ¯n Oussera,algeria,AÃ¯n Oussera,1331,algeria,aÃ£Â¯n oussera,['algeria'],algeria,2
63,"At the beginning of the 16th century, Nedroma became an important textile center, specializing in cotton wovens and blankets.",Nedroma,algeria,Nedroma,808,algeria,nedroma,['algeria'],algeria,2
85,Thamaga is a large village located in the Kweneng District of Botswana and about 40 km west of the capital city Gaborone.,Thamaga,botswana,Thamaga,85,botswana,botswana,['botswana'],botswana,2
751,"Taibet is connected by short local roads to the N16, which connects the town to Touggourt 35 kilometres (22 mi) to the west and El Oued 60 kilometres (37 mi) to the northeast.",TaÃ¯bet,algeria,Taibet,1496,algeria,taibet,['algeria'],algeria,2
272,It serves as the administrative center for the Good Hope District Council.,Good Hope,botswana,"Good Hope, Botswana",272,no,no,['myanmar'],botswana,2
502,"In the late 1980s a highway was built through Al Hazm, leading to Baraqish and Ma'in to the south to Marib.",Al á¸¨azm,yemen,"Al Hazm, Yemen",1247,yemen,al hazm,['yemen'],yemen,2
221,This town was known as Géryville during the French colonization of Algeria.,El Bayadh,algeria,El Bayadh,966,algeria,gÃ©ryville,['united states'],algeria,2
62,Nedroma became a,Nedroma,algeria,Nedroma,807,algeria,nedroma,['algeria'],algeria,2
753,"Ouenza was built by the French Société de l'Ouenza at the start of the Twentieth Century, to exploit  the iron ore deposits that have been the basis of economic growth in the region for over 100 years.",Ouenza,algeria,Ouenza,1498,algeria,no,['myanmar'],algeria,2
630,"Victoria has a total population of 6,901 (as of March 2014), and by population, is the largest locality in Gozo.",Victoria,malta,"Victoria, Malta",630,malta,victoria,"['honduras', 'chile', 'argentina', 'hong kong', 'el salvador', 'philippines', 'mexico', 'seychelles', 'malta', 'grenada', 'colombia', 'romania', 'canada', 'united states']",malta,2
395,Sétif was numidan before undergoing Roman rule.,SÃ©tif,algeria,SÃ©tif,1140,algeria,sÃ£Â©tif,['france'],algeria,2
807,The earliest known mention of Matnah in historical sources is in 1275 (674 AH).,Matnah,yemen,Matnah,1552,no,matnah,['libya'],saudi arabia,2
593,Tanrake is also known as Manutalake – Meang.,Tanrake Village,tuvalu,Tanrake,1338,kiribati,tanrake,['united kingdom'],tuvalu,2
505,Mahalapye is a town located in the Central District of Botswana.,Mahalapye,botswana,Mahalapye,505,botswana,botswana,['botswana'],botswana,2
273,"Good Hope has a Primary Hospital, a Land Board (Rolong Land Board) a Clinic, a primary school, a Junior Secondary School, a Secondary School, and a Police Station.",Good Hope,botswana,"Good Hope, Botswana",273,no,good hope,"['botswana', 'united states']",botswana,2
308,"Médéa (Arabic: المدية, romanized: al-Madiya) is the capital city of Médéa Province, Algeria.",MÃ©dÃ©a,algeria,MÃ©dÃ©a,1053,algeria,mÃ£Â©dÃ£Â©a,['italy'],algeria,2
351,Sidi Abdelli is a town and commune in Tlemcen Province in north-western Algeria.,Sidi Abdelli,algeria,Sidi Abdelli,1096,algeria,algeria,['algeria'],algeria,2
362,"Little by little, Ħal Xluq, Ħal Kbir, Ħal Niklusi, and Ħal Qdieri were absorbed in Siġġiewi and today only their secluded chapels remain.",SiÄ¡Ä¡iewi,malta,SiÄ¡Ä¡iewi,362,malta,siÃ¤Â¡Ã¤Â¡iewi,['spain'],malta,2
598,"In 2016, amid the Yemeni civil war, the Israeli government launched a covert operation to airlift 19 Jews from Raydah to Israel, effectively marking the end of the town's Jewish community.",Raydah,yemen,Raydah,1343,yemen,raydah,['yemen'],yemen,2
622,"The Secretariat of the Caribbean Community (CARICOM), an international organization with 15 memberstates and five partners, is also based in Georgetown.",Georgetown,guyana,"Georgetown, Guyana",622,guyana,georgetown,"['united states', 'australia', 'saint vincent and the grenadines', 'saint helena, ascension and tristan da cunha', 'guyana']",guyana,2
2,"Near the town is the Tsabong kimberlite field, one of the largest diamondiferous kimberlite fields in the world.",Tshabong,botswana,Tsabong,2,saint lucia,tsabong,['botswana'],botswana,2
6,"The solar eclipse of November 25, 2030 will be visible in Tsabong.",Tshabong,botswana,Tsabong,6,botswana,tsabong,['botswana'],botswana,2
311,"Estación Atlántida, City Golf, Villa Argentina, Fortín de Santa Rosa and rural areas to their north.",AtlÃ¡ntida,uruguay,"AtlÃ¡ntida, Uruguay",311,argentina,no,['myanmar'],uruguay,2
379,Present-day Oran was founded in 903 by the Azdadja and Ajissa Berbers of the Maghrawa confederation who lived in the area.,Oran,algeria,Oran,1124,algeria,oran,"['algeria', 'united states', 'india']",algeria,2
64,"Nedroma, although far from Algiers, was an administrative center of the Trara, extending its influence to neighboring towns.",Nedroma,algeria,Nedroma,809,algeria,nedroma,['algeria'],algeria,2
665,Attard is abundant with public gardens.,Attard,malta,Attard,665,malta,attard,['malta'],malta,2
364,Sarandí Grande is a city in the north of the Florida Department of central Uruguay.,SarandÃ­ Grande,uruguay,SarandÃ­ Grande,364,uruguay,sarandÃ­ grande,['uruguay'],uruguay,2
895,"Ouled Djellal is a town and commune in Ouled Djellal Province, Algeria.",Ouled Djellal,algeria,Ouled Djellal,1640,algeria,"ouled djellal province, algeria",['algeria'],algeria,2
215,The average annual temperature in Istaravshan is 12.2 °C (54.0 °F).,Istaravshan,tajikistan,Istaravshan,215,tajikistan,istaravshan,['tajikistan'],tajikistan,2
100,"The name derives from the Arabic word souk which means ""market"", and the Chaoui Berber word ahra (plural ahras) which means ""lion"", in reference to the Barbary lions which existed in the neighboring forests until their extinction in 1930; hence Souk Ahras means ""market of lions"" (see also Oran (Wahran) and Tahert for names with a related etymology).",Souk Ahras,algeria,Souk Ahras,845,algeria,souk ahras,['algeria'],algeria,2
27,"Mu'minobod (Tajik: Мӯъминобод), previously known as Muminabad (Russian: Муминабад), Leningradskiy or Leningrad  (Tajik: Ленинград) is a settlement in south Tajikistan.",MÅ­âminobod,tajikistan,Mu'minobod,27,tajikistan,tajikistan,['tajikistan'],tajikistan,2
447,"Some traditions say that Hajjah was also called Hajour, all the tribes in Hajjah are branches from Hajour tribe.",á¸¨ajjah,yemen,Hajjah,1192,yemen,hajjah,['yemen'],yemen,2
525,"Their capital was the settlement of Phalatswe, also called Old Palapye, and was situated at the western end of the Tswapong Hills.",Palapye,botswana,Palapye,525,botswana,no,['myanmar'],botswana,2
776,"Abadla's location on the Oued Guir allows the growing of grain, facilitated in recent decades by the Djorf Torba dam located upstream.",Abadla,algeria,Abadla,1521,algeria,abadla,['algeria'],algeria,2
590,The nearest airport is the Algerian Air Force's Aïn Oussera airfield (DAAQ).,AÃ¯n Oussera,algeria,AÃ¯n Oussera,1335,algeria,aÃ£Â¯n oussera,['algeria'],algeria,2
638,"The municipality of Swieqi assimilates Swieqi, Tal-Ibraġ, Madliena and part of St. Andrews.",Swieqi,malta,Swieqi,638,malta,swieqi,['malta'],malta,2
180,A paved road runs along the north shore from Qalansiyah in the west to Hadibu and then to the DiHamri area in the east.,Hadibu,yemen,Hadibu,925,yemen,hadibu,['yemen'],yemen,2
718,Yovon has a hot-summer Mediterranean climate (Köppen climate classification Csa).,Yovon,tajikistan,Yovon,718,tajikistan,yovon,['tajikistan'],tajikistan,2
691,"Since 2010, the city is also the seat of the municipality of Canelones.",Canelones,uruguay,"Canelones, Uruguay",691,uruguay,canelones,['uruguay'],uruguay,2
584,Feraoun is a commune in northern Algeria in the Béjaïa Province in the Kabylia region.,Feraoun,algeria,Feraoun,1329,algeria,feraoun,['algeria'],algeria,2
624,The city of Georgetown began as a small town in the 18th century.,Georgetown,guyana,"Georgetown, Guyana",624,no,georgetown,"['united states', 'australia', 'saint vincent and the grenadines', 'saint helena, ascension and tristan da cunha', 'guyana']",no,2
7,Selebi-Phikwe (also spelt Selibe Phikwe) is a mining town located in the Central District of Botswana.,Selebi-Phikwe,botswana,Selebi-Phikwe,7,botswana,selebi-phikwe,['botswana'],botswana,2
256,Mathangwane is a village in the Central District of Botswana administered under Tutume Sub-district Council.,Mathangwane,botswana,Mathangwane,256,botswana,botswana,['botswana'],botswana,2
58,"Robbah (Arabic: رﺑﺎح) is a town and commune, and capital of Robbah District, in El Oued Province, Algeria.",Robbah,algeria,Robbah,803,algeria,robbah,['algeria'],algeria,2
25,"It has also been purported that the various renderings of Ghanzi actually stem from the Naro language word ""Gaentsii"", meaning ""gigantic swollen buttocks"", referring to the body part of an antelope, and later cattle that congregated around a pan in the area.",Ghanzi,botswana,Ghanzi,25,botswana,ghanzi,['botswana'],botswana,2
336,Tal-Mensija cart ruts - San Ġwann Cart Ruts - prehistoric marks on natural rock,San Ä wann,malta,San Ä wann,336,malta,san Ã¤Â wann,['pakistan'],malta,2
572,Rocha department features in Carlos María Domínguez's 2004 novel Casa de Papel (The house of paper).,Rocha,uruguay,"Rocha, Uruguay",572,uruguay,rocha department,['uruguay'],uruguay,2
47,"In 2011, Pan de Azúcar had a population of 6,597.",Pan de AzÃºcar,uruguay,"Pan de AzÃºcar, Uruguay",47,uruguay,pan de azÃ£Âºcar,['uruguay'],uruguay,2
106,"The Denham Suspension Bridge, also known as the Garraway Stream Bridge, links Bartica to Mahdia.",Bartica,guyana,Bartica,106,guyana,bartica,['guyana'],guyana,2
349,The town is named after its patron saint; Saint Julian who is widely known as Julian the Hospitaller and Julian the Poor whereby he is the patron saint of hunters.,San Ä iljan,malta,"St. Julian's, Malta",349,saint lucia,no,['myanmar'],no,2
55,56 from New Amsterdam to Rosignol and Route No.,Rosignol,guyana,Rosignol,55,guyana,new amsterdam,['guyana'],guyana,2
252,"Sidi Akkacha is a town and commune in Chlef Province, Algeria.",Sidi Akkacha,algeria,Sidi Akkacha,997,algeria,algeria,['algeria'],algeria,2
213,Istaravshan is one of central Asia's oldest towns of commerce and crafts.,Istaravshan,tajikistan,Istaravshan,213,tajikistan,istaravshan,['tajikistan'],tajikistan,2
120,"In December 1999, Mtarfa was split from Rabat to form a separate Local Council by Act XXI, an amendment to the Local Council Act of 1993 (Act XV).",Rabat,malta,"Rabat, Malta",120,malta,mtarfa,['morocco'],malta,2
305,Megarine lies in a large area of palm plantations on an oasis network that extends from Sidi Slimane past Touggourt through to Balidat Ameur.,Megarine,algeria,Megarine,1050,no,megarine,['algeria'],algeria,2
156,The Chaoui Haraktas tribe inhabited and reigned the area near Ain Beida (East of Oum bouaghi district) through history and defended it many times.,AÃ¯n BeÃ¯da,algeria,"AÃ¯n BeÃ¯da, Oum El Bouaghi",901,morocco,ain beida,['morocco'],algeria,2
48,"During World War I, British patrol vessels shelled Dhubab fort in November 1914.",DhubÄb,yemen,Dhubab,793,yemen,dhubab fort,['india'],yemen,2
72,"La Paz is a small city in the Canelones Department, southern Uruguay.",La Paz,uruguay,"La Paz, Canelones",72,uruguay,uruguay,['uruguay'],uruguay,2
67,"According to a source, Mekla possesses many water sources such as Tala Mezyant, Tala Megren, Tala Mumen and many more.",Mekla,algeria,Mekla,812,algeria,mekla,['algeria'],algeria,2
691,Makouda is a town and commune in Tizi Ouzou Province in northern Algeria.,Makouda,algeria,Makouda,1436,algeria,algeria,['algeria'],algeria,2
547,"Ad Durayhimi District is a district of the Al Hudaydah Governorate, Yemen.",Ad DurayhimÄ«,yemen,Ad Durayhimi District,1292,yemen,yemen,['yemen'],yemen,2
648,"Sahar has a cold, semi-arid climate, with most rainfall occurring in winter.",Saá¸©ar,yemen,"Sahar, Yemen",1393,india,sahar,['yemen'],no,2
45,"It includes the zones: Pan de Azúcar, Gerona, Kilómetro 110, Nueva Carrara, Puntas de Pan de Azúcar, Laguna del Sauce, Laguna de los Cisnes.",Pan de AzÃºcar,uruguay,"Pan de AzÃºcar, Uruguay",45,uruguay,no,['myanmar'],uruguay,2
650,"Az Zahir District  is a district of the Al Bayda Governorate, Yemen.",Az ZÄhir,yemen,Az Zahir District,1395,yemen,az zahir district,['yemen'],yemen,2
523,"In 1997 Palapye was said to be the fastest-growing village in Africa, and was expected to expand its population from 30,000 to 180,000.",Palapye,botswana,Palapye,523,botswana,palapye,['botswana'],botswana,2
232,The city was officially renamed from Qurghonteppa to Bokhtar on 22 January 2018.,Bokhtar,tajikistan,Bokhtar,232,tajikistan,no,['myanmar'],tajikistan,2
228,"There are at least 78 sub-district entities located within the Juban District, Yemen.",Juban,yemen,Juban District,973,yemen,"juban district, yemen",['yemen'],yemen,2
607,As-Salif is recognized for its large deposits of rock salt.,AÅ ÅalÄ«f,yemen,As-Salif,1352,yemen,as-salif,['yemen'],yemen,2
732,"Khenchela (Arabic: خنشلة; Berber languages: Tixencelt; anciently Mascula) is the capital city of the administrative Khenchela Province (Wilaya), in the north east of Algeria.",Khenchela,algeria,Khenchela,1477,algeria,khenchela,['algeria'],algeria,2
234,"Jiblah (Arabic: جِبْلَة) is a town in south-western Yemen, c. eight kilometres (5.0 mi) south, south-west of Ibb in the governorate of the same name.",Jiblah,yemen,"Jibla, Yemen",979,yemen,jiblah,['yemen'],yemen,2
533,Weather in Hukuntsi varies dramatically- very cold nights in the winter and very hot days in the summer.,Hukuntsi,botswana,Hukuntsi,533,botswana,hukuntsi,['botswana'],botswana,2
455,"Ḥaydan as-Sham (Arabic: حيدان) is the largest town in this northern district, nestled in the mountains, some 24.07 miles (38.74 km) as the crow flies from Sa'dah in a south-westerly direction.",á¸¨aydÄn,yemen,Haydan District,1200,yemen,Ḥaydan as-sham,['hong kong'],yemen,2
510,"There is also a smaller ridge to the south that reaches 700 metres (2,300 ft), separating Miliana from Khemis Miliana.",Miliana,algeria,Miliana,1255,algeria,no,['myanmar'],algeria,2
603,"A modern settlement, Fgura expanded to the outskirts of the Grand Harbour area and was one of the fastest-growing towns of Malta.",Fgura,malta,Fgura,603,malta,malta,"['netherlands', 'brazil', 'malta', 'portugal', 'austria', 'united states']",malta,2
465,"The population of Buston in 2020 is estimated at 34,000 for the city proper and 36,900 for the city with the outlying communities.",BÅ­ston,tajikistan,"Buston, Sughd",465,tajikistan,no,['myanmar'],no,2
259,"It is home to the soccer club ASO Chlef, the Hassiba Ben Bouali university, and the ruins of the basilica of Reparatus, who was bishop of Castellum Tingitanum from 465 to 475.",Chlef,algeria,Chlef,1004,algeria,castellum tingitanum,"['france', 'spain']",algeria,2
43,Al Ghaydah has a hot desert climate (Köppen climate classification: BWh),Al GhayzÌ§ah,yemen,Al Ghaydah,788,yemen,al ghaydah,['yemen'],yemen,2
841,"Phoenicians established their first major wave of colonies on the coasts between their homeland and the Strait of Gibraltar in the 8th century BC, but Iol was probably established around 600 BC and the oldest remains so far discovered at Cherchell date from the 5th century BC.",Cherchell,algeria,Cherchell,1586,algeria,cherchell,['algeria'],algeria,2
452,Asdas is a village in the northern part of the Ma'rib Governorate of Yemen.,AsdÄs,yemen,Asdas,1197,yemen,asdas,['azerbaijan'],yemen,2
342,It is served by Ataq Airport; the landing strip is located to the north of the town.,Ataq,yemen,Ataq,1087,yemen,ataq airport,['yemen'],yemen,2
60,The city is served by Kulob Airport.,KÅ­lob,tajikistan,Kulob,60,tajikistan,kulob,['tajikistan'],tajikistan,2
312,During the Roman Empire there was a settlement called Lamdia at Médéa.,MÃ©dÃ©a,algeria,MÃ©dÃ©a,1057,algeria,mÃ£Â©dÃ£Â©a,['italy'],algeria,2
92,"Situated on the Syr Darya river at the mouth of the Fergana Valley, Khujand was a major city along the ancient Silk Road.",Khujand,tajikistan,Khujand,92,tajikistan,khujand,['tajikistan'],tajikistan,2
666,The inhabitants of Attard are known as saraċini.,Attard,malta,Attard,666,malta,attard,['malta'],malta,2
229,"Al Qanawis District is a district of the Al Hudaydah Governorate, Yemen.",Al QanÄwiÅ,yemen,Al Qanawis District,974,yemen,al qanawis district,['norway'],yemen,2
194,"Żejtun (Maltese: Iż-Żejtun [ɪz.zɛjˈtuːn]) is a city in the South Eastern Region of Malta, with a population of 11,218 in the end of 2016.",Å»ejtun,malta,Å»ejtun,194,malta,Ã¥Â»ejtun,['israel'],malta,2
280,"Originally, the name was written as Birchircara, as influenced by Italian spelling which traditionally does not use the letter 'K'.",Birkirkara,malta,Birkirkara,280,italy,no,['myanmar'],malta,2
695,Santa Lucía (Spanish pronunciation: [ˈsanta luˈsi.a]) is a city in the Canelones Department of southern Uruguay.,Santa LucÃ­a,uruguay,"Santa LucÃ­a, Uruguay",695,uruguay,uruguay,['uruguay'],uruguay,2
359,"Siġġiewi is situated on a plateau a few kilometers away from Mdina (the ancient capital city of Malta) and 10 kilometres (6 miles) away from Valletta, the contemporary capital.",SiÄ¡Ä¡iewi,malta,SiÄ¡Ä¡iewi,359,malta,malta,"['netherlands', 'brazil', 'malta', 'portugal', 'austria', 'united states']",malta,2
519,"Others say that the word Naxxar means 'one who saws, separates or cuts' – it might be worth mentioning that in Naxxar there are a lot of stonemasons.",Naxxar,malta,Naxxar,519,malta,naxxar,['malta'],malta,2
256,"Chlef (Arabic: الشلف) is the capital of Chlef Province, Algeria.",Chlef,algeria,Chlef,1001,algeria,chlef,['algeria'],algeria,2
201,"In 1946, the Haganah, the pre-state Zionist military, had a training camp near Bougara.",Bougara,algeria,Bougara,946,algeria,bougara,['algeria'],algeria,2
102,"After the Aterian, Souk Ahras was inhabited by people of the Capsian culture.",Souk Ahras,algeria,Souk Ahras,847,algeria,souk ahras,['algeria'],algeria,2
182,It is the seat of the Dusti District (formerly: Jilikul District).,JilikÅ­l,tajikistan,Jilikul,182,tajikistan,dusti district,"['taiwan, province of china']",tajikistan,2
389,"Aïn Arnat district has two high schools and four middle schools,",AÃ¯n Arnat,algeria,AÃ¯n Arnat,1134,algeria,aÃ£Â¯n arnat district,['russian federation'],algeria,2
399,"The state of Laghouat is one of the states of the Central Steppe region, which is located in the heart of the state of Algeria in northern Sahara Africa.",Laghouat,algeria,Laghouat Province,1144,algeria,laghouat,['algeria'],algeria,2
110,Kanye lies on a series of hills which form a natural protective barrier against the sands of the Kalahari Desert.,Kanye,botswana,"Kanye, Botswana",110,botswana,kanye,['botswana'],botswana,2
323,El Kseur (Arabic: القصر) is a commune in northern Algeria in the Béjaïa Province.,El Kseur,algeria,El Kseur,1068,algeria,el kseur,['algeria'],algeria,2
42,Pan de Azúcar is a city in the southwest of the Maldonado Department in Uruguay.,Pan de AzÃºcar,uruguay,"Pan de AzÃºcar, Uruguay",42,uruguay,pan de azÃ£Âºcar,['uruguay'],uruguay,2
1,It is the capital of Tissemsilt Province and Tissemsilt District.,Tissemsilt,algeria,Tissemsilt,746,algeria,no,['myanmar'],algeria,2
125,Lentsweletau is a village in Kweneng District of Botswana.,Lentsweletau,botswana,Lentsweletau,125,botswana,lentsweletau,['botswana'],botswana,2
204,"The tribal chief of Mmankgodi is Kgosi, and, as is customary in Botswana, the salutation 'kgosi' is the title used before the chief's name.",Mmankgodi,botswana,Mmankgodi,204,botswana,botswana,['botswana'],botswana,2
451,"As of 1920, Ghayl Ba Wazir was producing tobacco.",Ghayl BÄ WazÄ«r,yemen,Ghayl Ba Wazir,1196,yemen,ghayl ba wazir,['yemen'],yemen,2
52,"Together with the surrounding rural inhabitants of Chacras de Dolores, they form a population centre of more than 19,000.",Dolores,uruguay,"Dolores, Uruguay",52,argentina,chacras de dolores,['argentina'],uruguay,2
497,Crater was occupied by Arab fighters while British forces blocked off its two main entrances.,Crater,yemen,Crater (Aden),1242,united kingdom,no,['myanmar'],yemen,2
545,Dushanbe is the capital and largest city of Tajikistan.,Dushanbe,tajikistan,Dushanbe,545,tajikistan,dushanbe,['tajikistan'],tajikistan,2
68,"San Ramón is a small city in the north of Canelones Department, in southern Uruguay.",San RamÃ³n,uruguay,"San RamÃ³n, Uruguay",68,uruguay,san ramÃ³n,"['united states', 'philippines']",uruguay,2
729,"After the establishment of the Roman Empire, the 3rd Augustan Legion was based in Theveste before being transferred to Lambaesis.",TÃ©bessa,algeria,TÃ©bessa,1474,algeria,lambaesis,['brazil'],algeria,2
507,Bokaa is a village in Kgatleng District of Botswana.,Bokaa,botswana,Bokaa,507,botswana,botswana,['botswana'],botswana,2
544,"Al-Kheesa: This early name, meaning ""bay"" or ""cove"" in Arabic, highlights Mukalla's sheltered location and its early function as a fishing village.",Mukalla,yemen,Mukalla,1289,yemen,mukalla,['yemen'],yemen,2
329,Progreso is also the name of the municipality to which the city belongs.,Progreso,uruguay,"Progreso, Uruguay",329,no,progreso,"['uruguay', 'panama', 'philippines', 'mexico', 'united states']",no,2
240,"As Said District (Arabic: الصعيد, romanized: Aş Şa‘īd) is a district of the Shabwah Governorate in Yemen.",AÅ ÅaâÄ«d,yemen,As Said District,985,yemen,yemen,['yemen'],yemen,2
183,Jilikul has a cold semi-arid climate (Köppen climate classification BSk).,JilikÅ­l,tajikistan,Jilikul,183,tajikistan,no,['myanmar'],tajikistan,2
137,Dusti is located on north–south highway E123.,DÅ­stÃ­,tajikistan,Dusti,137,no,dusti,['tajikistan'],tajikistan,2
51,"Ar-Rawdah (Arabic: الروضة ar-Rawḍah), known historically as Rawdat al-Hatim, is a large village located 12km north of Sanaa in Bani al-Harith District of Amanat al-Asimah Governorate, Yemen.",Ar Rawá¸ah,yemen,"Ar Rawdah, Sanaa",796,yemen,yemen,['yemen'],yemen,2
132,"Murghob (Tajik: Мурғоб) or Murghab (Russian: Мургаб, Murgab, from the Persian word margh-ab, meaning 'prairie river') is the capital of Murghob District in the Pamir Mountains of Gorno-Badakhshan, Tajikistan.",Murghob,tajikistan,Murghob,132,tajikistan,murghob,['tajikistan'],tajikistan,2
80,"Its name comes from that of the national hero, José Gervasio Artigas, who fought for the emancipation of the River Plate, and sought to create a federative nation from these colonies.",Artigas,uruguay,"Artigas, Uruguay",80,uruguay,no,['myanmar'],uruguay,2
595,"Infrastructure like in many other areas of western Yemen was improved in the late 1980s and early 1990s; Swedish company Transelectric and the Yemen General Electricity Corporation ( YGEC) laid feeder and distribution lines and substations in the Sayyan vicinity, reportedly completed in late 1991.",SayyÄn,yemen,Sayyan,1340,yemen,sayyan vicinity,['yemen'],yemen,2
105,"Bartica can be reached from Parika, Essequibo and Linden, Demarara.",Bartica,guyana,Bartica,105,guyana,bartica,['guyana'],guyana,2
539,The Wadi Bayhan and neighboring Wadi Harib made up the Qataban trading state in ancient times.,Bayá¸©Än,yemen,Bayhan District,1284,yemen,qataban,['syrian arab republic'],yemen,2
541,The population of Rasht District are known as Gharmis.,Rasht,tajikistan,Rasht_District,541,tajikistan,rasht district,['united kingdom'],tajikistan,2
161,"France began its nuclear testing program in the vicinity of Reggane, conducting four such tests during the Algerian War in 1960 and 1961, before independence.",Reggane,algeria,Reggane,906,algeria,reggane,['algeria'],algeria,2
480,"Paola is named after Grand Master Antoine de Paule, who laid the foundation stone in 1626.",Paola,malta,"Paola, Malta",480,no,paola,"['malta', 'united states', 'italy']",malta,2
165,Piriápolis was founded on 5 November 1890 as El Balneario del Porvenir (the Resort of the Future).,PiriÃ¡polis,uruguay,PiriÃ¡polis,165,uruguay,piriÃ£Ã¡polis,['brazil'],uruguay,2
248,"Direct charter flights are operated to the aerodrome, with the main airline in the area being AirShakawe.",Shakawe,botswana,Shakawe,248,no,no,['myanmar'],botswana,2
307,"Durazno is situated on the south banks of the Yi River, a tributary to the Río Negro River.",Durazno,uruguay,Durazno,307,uruguay,durazno,['uruguay'],uruguay,2
446,"Sometimes called an ""open-air museum"", Valletta was chosen as the European Capital of Culture in 2018.",Valletta,malta,Valletta,446,malta,valletta,['malta'],malta,2
172,"Due to its geographical location, its climate and natural resources, particularly farming, Biskra has always been a crossroad between the cities in the north and south.",Biskra,algeria,Biskra,917,algeria,biskra,['algeria'],algeria,2
